"siteA","siteB","MI","MInorm","morphA","morphB","wMI","wMInorm","wmorphA","wmorphB","Dprime","R2"
"8","909",0.495564201670951,0.71494801619278,2,2,0.495564201670951,0.71494801619278,2,2,0.925524170064066,0.82584234244776
"8","926",0.329458354651096,0.475307934434574,2,3,0.329458354651096,0.475307934434574,2,2,NA,NA
"8","927",0.0678433601722095,0.0978772792776904,2,2,0.0678433601722095,0.0978772792776904,2,2,0.530998730427423,0.128716862014742
"8","988",0.112279845155603,0.16198557579777,2,3,0.111923945977336,0.161472121818227,2,2,NA,NA
"8","1019",0.00295784312390956,0.00426726560659184,2,2,0.00295784312390956,0.00426726560659184,2,2,0.287769784172662,0.00569841156777549
"8","1020",0.341309027537474,0.492404841438949,2,4,0.33989503960991,0.490364888067975,2,2,NA,NA
"8","1025",0.502786640742095,0.725367793223842,2,4,0.495564201670951,0.71494801619278,2,2,NA,NA
"8","1039",0.150363558447727,0.216928760102954,2,5,0.142549751300097,0.205655819280605,2,2,NA,NA
"8","1060",0.0592991308420581,0.085550561994863,2,4,0.0495278699847527,0.0714536124127961,2,2,NA,NA
"8","1061",0.523430482091562,0.755150560763615,2,2,0.523430482091562,0.755150560763615,2,2,0.986811571782178,0.850423793495534
"8","1064",0.164270620329028,0.236992409312442,2,3,0.160692398919576,0.231830127029824,2,2,NA,NA
"8","1113",0.434371757977258,0.626665981136011,2,3,0.434070718049964,0.626231672325794,2,2,NA,NA
"8","1125",0.335996535092438,0.484740534933735,2,3,0.331888336277224,0.47881365687604,2,2,NA,NA
"8","1161",0.285186680825353,0.411437410154321,2,2,0.285186680825353,0.411437410154321,2,2,1,0.434601354872329
"8","1164",0.375826218712045,0.542202621971919,2,4,0.374742594385797,0.540639282530253,2,2,NA,NA
"8","1166",0.00422215285867578,0.00609127899108671,2,2,0.00422215285867578,0.00609127899108671,2,2,0.330935251798561,0.00807444567683901
"8","1194",0.335556778254681,0.484106099924706,2,3,0.335252464996234,0.483667068695867,2,2,NA,NA
"8","1198",0.262835747986881,0.379191830189014,2,2,0.262835747986881,0.379191830189014,2,2,0.981272996869679,0.413328286375941
"8","1216",0.336573637908654,0.485573118304772,2,2,0.336573637908654,0.485573118304772,2,2,0.865206735710333,0.58962715708412
"8","1238",0.275686506897366,0.397731556340831,2,2,0.275686506897366,0.397731556340831,2,2,1,0.418713805342799
"8","1239",0.00564792579013681,0.00814823452873925,2,2,0.00564792579013681,0.00814823452873925,2,2,0.369167523124358,0.0107264749810934
"8","1248",0.346188274998715,0.499444107554551,2,2,0.346188274998715,0.499444107554551,2,2,0.866671879887394,0.605746638380021
"8","1261",0.340045890200328,0.490582519466686,2,3,0.33989503960991,0.490364888067975,2,2,NA,NA
"8","1264",0.329458354651096,0.475307934434574,2,2,0.329458354651096,0.475307934434574,2,2,1,0.509067488381491
"8","1276",0.385005796925561,0.555445953938011,2,2,0.385005796925561,0.555445953938011,2,2,1,0.637707555474608
"8","1281",0.359269334040221,0.518316086563308,2,2,0.359269334040221,0.518316086563308,2,2,0.880004691898655,0.624527514680048
"8","1284",0.0104154387106593,0.0150263017765511,2,3,0.00239263824756958,0.00345184733440989,2,2,NA,NA
"8","1285",0.275686506897366,0.397731556340831,2,2,0.275686506897366,0.397731556340831,2,2,1,0.418713805342799
"8","1343",0.344182372418277,0.496550201849247,2,3,0.343539247363348,0.495622368521829,2,2,NA,NA
"8","1460",0.167101099088732,0.241075926982409,2,4,0.165339977558785,0.238535165684752,2,2,NA,NA
"8","1463",0.00250606391107517,0.00361548597665894,2,2,0.00250606391107517,0.00361548597665894,2,2,0.256594724220623,0.00485424955650755
"8","1467",0.0109391796472976,0.0157819002285497,2,3,9.54111213339204e-06,1.37649151594102e-05,2,2,NA,NA
"8","1487",0.351847046357858,0.507607988931911,2,4,0.351124341097888,0.506565345637328,2,2,NA,NA
"8","1491",0.344246949758253,0.496643367257384,2,2,0.344246949758253,0.496643367257384,2,2,1,0.534008869636964
"8","1493",0.33989503960991,0.490364888067975,2,2,0.33989503960991,0.490364888067975,2,2,0.877338129496403,0.59216681878653
"8","1516",0.549448386638585,0.792686462627928,2,3,0.54897848901228,0.792008543652733,2,2,NA,NA
"8","1536",0.359269334040221,0.518316086563308,2,2,0.359269334040221,0.518316086563308,2,2,0.880004691898655,0.624527514680048
"8","1616",0.00422215285867578,0.00609127899108671,2,2,0.00422215285867578,0.00609127899108671,2,2,0.330935251798561,0.00807444567683901
"8","1766",0.00295784312390956,0.00426726560659184,2,2,0.00295784312390956,0.00426726560659184,2,2,0.287769784172662,0.00569841156777549
"8","1795",0.413091176511468,0.595964591788082,2,3,0.359269334040221,0.518316086563308,2,2,NA,NA
"8","1954",0.354298651286552,0.511144907204757,2,2,0.354298651286552,0.511144907204757,2,2,0.879348979832527,0.616282678935142
"8","2068",0.100860683239131,0.145511207529767,2,2,0.100860683239131,0.145511207529767,2,2,1,0.141027883707099
"8","2112",0.00295784312390956,0.00426726560659184,2,2,0.00295784312390956,0.00426726560659184,2,2,0.287769784172662,0.00569841156777549
"8","2128",0.00295784312390956,0.00426726560659184,2,2,0.00295784312390956,0.00426726560659184,2,2,0.287769784172662,0.00569841156777549
"8","2131",0.349414993095165,0.504099277750646,2,2,0.349414993095165,0.504099277750646,2,2,0.8786860621393,0.608142240341693
"8","2170",0.00487907771418114,0.00703902122236099,2,2,0.00487907771418114,0.00703902122236099,2,2,0.366906474820144,0.00926348030486502
"8","2179",0.322286472115998,0.46496109506735,2,3,0.322286472115998,0.46496109506735,2,2,NA,NA
"8","2212",0.35908362416929,0.518048163853471,2,2,0.35908362416929,0.518048163853471,2,2,0.913429804518914,0.633322283528851
"8","2238",0.49569618903137,0.715138433703116,2,3,0.495564201670951,0.71494801619278,2,2,NA,NA
"8","2240",0.335252464996234,0.483667068695867,2,2,0.335252464996234,0.483667068695867,2,2,0.876652867650014,0.58432808792269
"8","2260",0.0557637839361061,0.0804501345458239,2,3,0.052066024415685,0.0751153952233124,2,2,NA,NA
"8","2262",0.319285521026722,0.4606316378129,2,3,0.317397264242024,0.457907459113692,2,2,NA,NA
"8","2417",0.0106568809913701,0.0153746293575935,2,3,0.00111985106428555,0.00161560357697898,2,2,NA,NA
"8","2429",0.00199644559880366,0.00288026216479863,2,2,0.00199644559880366,0.00288026216479863,2,2,0.233363309352517,0.00388078943746854
"8","2440",0.00546045792500566,0.00787777556938851,2,4,0.00010945040646506,0.000157903558630424,2,2,NA,NA
"8","2441",0.0132794072804173,0.0191581350294028,2,3,0.00199644559880366,0.00288026216479863,2,2,NA,NA
"8","2482",0.0286692041261093,0.0413609186189713,2,3,0.00131291173215811,0.00189413124510945,2,2,NA,NA
"8","2492",0.0776820259402107,0.11207147359015,2,4,0.0685431385462583,0.098886846067652,2,2,NA,NA
"8","2540",0.283492134673597,0.408992696824625,2,4,0.282527464848926,0.407600972452476,2,2,NA,NA
"8","2546",0.351124341097888,0.506565345637328,2,2,0.351124341097888,0.506565345637328,2,2,0.867392572428544,0.613962659558856
"8","2558",0.00203976831880547,0.00294276363810307,2,3,0.00047850552573755,0.00069033754901953,2,2,NA,NA
"8","2687",0.469942450917179,0.677983643441419,2,2,0.469942450917179,0.677983643441419,2,2,0.986446202154299,0.757475923424053
"8","2691",0.344246949758253,0.496643367257384,2,2,0.344246949758253,0.496643367257384,2,2,1,0.534008869636964
"8","2711",0.340045890200328,0.490582519466686,2,3,0.33989503960991,0.490364888067975,2,2,NA,NA
"8","2722",0.00295784312390956,0.00426726560659184,2,2,0.00295784312390956,0.00426726560659184,2,2,0.287769784172662,0.00569841156777549
"8","2743",0.351124341097888,0.506565345637328,2,2,0.351124341097888,0.506565345637328,2,2,0.867392572428544,0.613962659558856
"8","2756",0.00554484665687442,0.00799952277436248,2,4,1.24182938569795e-06,1.79158109637662e-06,2,2,NA,NA
"8","2783",0.486919461264358,0.702476292078415,2,3,0.486765080086117,0.70225356711816,2,2,NA,NA
"8","2822",0.33989503960991,0.490364888067975,2,2,0.33989503960991,0.490364888067975,2,2,0.877338129496403,0.59216681878653
"8","2859",0.478943376757877,0.690969234515203,2,5,0.478365588924542,0.690135662873364,2,2,NA,NA
"8","2860",0.0091765710025471,0.0132389934777402,2,3,0.00040494174483625,0.000584207447124182,2,2,NA,NA
"8","2870",0.374541754987035,0.540349532525644,2,3,0.374513825504624,0.540309238799876,2,2,NA,NA
"8","2874",0.486680552582915,0.702131619708471,2,2,0.486680552582915,0.702131619708471,2,2,0.924972497249725,0.814818267466197
"8","2877",0.00657669274448384,0.00948816200791727,2,3,0.00641595336590246,0.00925626410356233,2,2,NA,NA
"8","3008",0.344246949758253,0.496643367257384,2,2,0.344246949758253,0.496643367257384,2,2,1,0.534008869636964
"8","3017",0.33608626693319,0.484869990615397,2,4,0.335141698939155,0.48350726705462,2,2,NA,NA
"8","3035",0.344246949758253,0.496643367257384,2,2,0.344246949758253,0.496643367257384,2,2,1,0.534008869636964
"8","3050",0.01282097511216,0.0184967572136741,2,4,0.00101119006883987,0.00145883889771145,2,2,NA,NA
"8","3073",0.344246949758253,0.496643367257384,2,2,0.344246949758253,0.496643367257384,2,2,1,0.534008869636964
"8","3118",0.304471453565411,0.439259456151072,2,3,0.303918587773406,0.43846183941467,2,2,NA,NA
"8","3122",0.344764864935163,0.497390560914713,2,3,0.344614871829833,0.497174166605487,2,2,NA,NA
"8","3136",0.327554278881778,0.472560933764702,2,5,0.322286472115998,0.46496109506735,2,2,NA,NA
"8","3163",0.344246949758253,0.496643367257384,2,3,0.344246949758253,0.496643367257384,2,2,NA,NA
"8","3313",0.0575931791780282,0.0830893939891707,2,3,0.0555095800776185,0.0800833958998091,2,2,NA,NA
"8","3373",0.246287202023556,0.355317324993803,2,5,0.239237230419359,0.345146365922019,2,2,NA,NA
"8","3375",0.169776315691538,0.244935448708581,2,2,0.169776315691538,0.244935448708581,2,2,0.947246287128713,0.301274654758804
"8","3380",0.486826845128455,0.702342675238442,2,3,0.486680552582915,0.702131619708471,2,2,NA,NA
"8","3381",0.269740390020049,0.389153123009379,2,3,0.269557616808478,0.388889437003438,2,2,NA,NA
"49","81",0.0872260830477777,0.125840637449198,2,2,0.0872260830477777,0.125840637449198,2,2,1,0.128125
"49","96",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,0.999999999999996,0.0136666666666666
"49","98",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,0.999999999999996,0.0136666666666666
"49","102",0.0177834689712174,0.0256561224945781,2,5,0.000376248718955328,0.000542812160977677,2,2,NA,NA
"49","186",0.0760945798074809,0.109781272926782,2,2,0.0760945798074809,0.109781272926782,2,2,1,0.107329842931937
"49","269",0.0819022245343634,0.1181599331735,2,3,0.0819022245343634,0.1181599331735,2,2,NA,NA
"49","325",0.0849153421202874,0.122506942972328,2,3,0.0849153421202874,0.122506942972328,2,2,NA,NA
"49","343",0.165845340517288,0.239264250318833,2,2,0.165845340517288,0.239264250318833,2,2,1,0.320228758169935
"49","375",0.0646165057259322,0.0932219123703757,2,4,0.0646165057259322,0.0932219123703757,2,2,NA,NA
"49","401",0.028722734597973,0.0414381467652656,2,3,0.000376248718955328,0.000542812160977677,2,2,NA,NA
"49","453",0.0139253520402911,0.020090036331161,2,4,0.000376248718955328,0.000542812160977677,2,2,NA,NA
"49","482",0.0665637266762867,0.0960311583789672,2,4,0.0665637266762867,0.0960311583789672,2,2,NA,NA
"49","500",0.0105970230707371,0.0152882726323383,2,4,0.00189314583410308,0.00273123210654011,2,2,NA,NA
"49","501",0.103891026356788,0.149883068517803,2,2,0.103891026356788,0.149883068517803,2,2,1,0.162072649572649
"49","506",0.0620685052443023,0.0895459247113456,2,2,0.0620685052443023,0.0895459247113456,2,2,1,0.0831603773584905
"49","512",0.0729245852631684,0.105207937518057,2,3,0.072870610233023,0.105130068009735,2,2,NA,NA
"49","608",0.0665637266762867,0.0960311583789672,2,2,0.0665637266762867,0.0960311583789672,2,2,1,0.0906666666666668
"49","630",0.093079515861863,0.134285355942255,2,2,0.093079515861863,0.134285355942255,2,2,0.95622593068036,0.157239005687373
"49","633",0.183724684853938,0.265058691727664,2,2,0.183724684853938,0.265058691727664,2,2,1,0.375457875457875
"49","636",0.110320690030385,0.159159112414285,2,2,0.110320690030385,0.159159112414285,2,2,1,0.176107382550336
"49","663",0.10938066687788,0.157802945673846,2,3,0.10938066687788,0.157802945673846,2,2,NA,NA
"49","708",0.0796911838626005,0.114970075761144,2,3,0.0796911838626005,0.114970075761144,2,2,NA,NA
"49","734",0.0895823762173141,0.129240049919768,2,2,0.0895823762173141,0.129240049919768,2,2,1,0.13271676300578
"49","740",0.0785739041082096,0.113358181800199,2,3,0.0739873943447973,0.106741246909535,2,2,NA,NA
"49","757",0.0804236652676624,0.116026823051771,2,2,0.0804236652676624,0.116026823051771,2,2,0.999999999999999,0.115243243243243
"49","773",0.0819022245343634,0.1181599331735,2,4,0.0819022245343634,0.1181599331735,2,2,NA,NA
"49","779",0.0208723927043413,0.0301124974460401,2,2,0.0208723927043413,0.0301124974460401,2,2,1,0.0240344827586207
"49","783",0.0135042286905611,0.0194824837629029,2,2,0.0135042286905611,0.0194824837629029,2,2,1,0.0151357220412595
"49","785",0.122220592079994,0.176327042088321,2,2,0.122220592079994,0.176327042088321,2,2,1,0.203503649635037
"49","796",0.0849153421202874,0.122506942972328,2,2,0.0849153421202874,0.122506942972328,2,2,1,0.123687150837989
"49","826",0.0489479408262749,0.0706169514917932,2,3,0.010187396706967,0.0146973067087099,2,2,NA,NA
"49","872",0.0833992928533932,0.120319746213237,2,4,0.0833992928533932,0.120319746213237,2,2,NA,NA
"49","879",0.0841549146678804,0.121409878057785,2,2,0.0841549146678804,0.121409878057785,2,2,1,0.122240740740741
"49","882",0.178571683993258,0.257624482940265,2,2,0.178571683993258,0.257624482940265,2,2,1,0.359113475177305
"49","883",0.114156724975186,0.164693341005826,2,2,0.114156724975186,0.164693341005826,2,2,1,0.184735632183908
"49","902",0.0819022245343634,0.1181599331735,2,3,0.0819022245343634,0.1181599331735,2,2,NA,NA
"49","909",0.0665637266762867,0.0960311583789672,2,2,0.0665637266762867,0.0960311583789672,2,2,1,0.0906666666666668
"49","926",0.117886933015421,0.170074893646957,2,3,0.114156724975186,0.164693341005826,2,2,NA,NA
"49","927",0.12326810146266,0.177838278679978,2,2,0.12326810146266,0.177838278679978,2,2,1,0.206004901960784
"49","988",0.138994124421786,0.200526134016015,2,3,0.138994124421786,0.200526134016015,2,2,NA,NA
"49","1019",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,0.999999999999996,0.0136666666666666
"49","1020",0.0849153421202874,0.122506942972328,2,4,0.0849153421202874,0.122506942972328,2,2,NA,NA
"49","1025",0.0665637266762867,0.0960311583789672,2,4,0.00577141468574088,0.00832639134603211,2,2,NA,NA
"49","1039",0.0505261355129464,0.0728938051398116,2,5,0.000913405767146932,0.00131776597058226,2,2,NA,NA
"49","1060",0.00977916340663281,0.014108350550792,2,4,0.00342945285468925,0.00494765462642268,2,2,NA,NA
"49","1061",0.0614398858434759,0.0886390186191667,2,2,0.0614398858434759,0.0886390186191667,2,2,1,0.0821283255086071
"49","1064",0.192853744629565,0.27822914099394,2,3,0.192853744629565,0.27822914099394,2,2,NA,NA
"49","1113",0.0719166713383077,0.103753825097018,2,3,0.0719166713383078,0.103753825097018,2,2,NA,NA
"49","1125",0.102115887125794,0.14732208395236,2,3,0.102115887125794,0.14732208395236,2,2,NA,NA
"49","1161",0.127552913983728,0.184019956455261,2,2,0.127552913983728,0.184019956455261,2,2,1,0.216388888888889
"49","1164",0.0819022245343634,0.1181599331735,2,4,0.0819022245343634,0.1181599331735,2,2,NA,NA
"49","1166",0.0130845776945004,0.018877055351982,2,2,0.0130845776945004,0.018877055351982,2,2,1,0.0146428571428572
"49","1194",0.085948667443593,0.123997716291886,2,3,0.0721348343921373,0.104068567852883,2,2,NA,NA
"49","1198",0.128648690167718,0.185600827321828,2,2,0.128648690167718,0.185600827321828,2,2,1,0.219083969465649
"49","1216",0.0826484159887505,0.119236459884298,2,2,0.0826484159887505,0.119236459884298,2,2,1,0.119395604395604
"49","1238",0.130871031871687,0.188806988677305,2,2,0.130871031871687,0.188806988677305,2,2,1,0.224599483204134
"49","1239",0.0139253520402911,0.020090036331161,2,2,0.0139253520402911,0.020090036331161,2,2,1,0.0156318082788671
"49","1248",0.0811606600701828,0.117090081798528,2,2,0.0811606600701828,0.117090081798528,2,2,1,0.11661231884058
"49","1261",0.0849153421202874,0.122506942972328,2,3,0.0849153421202874,0.122506942972328,2,2,NA,NA
"49","1264",0.114156724975186,0.164693341005826,2,2,0.114156724975186,0.164693341005826,2,2,1,0.184735632183908
"49","1276",0.0472651088474316,0.0681891381412667,2,2,0.0472651088474316,0.0681891381412667,2,2,1,0.059971870604782
"49","1281",0.0811606600701828,0.117090081798528,2,2,0.0811606600701828,0.117090081798528,2,2,1,0.11661231884058
"49","1284",0.0137701160995355,0.0198660782092651,2,3,0.0097608580277787,0.0140819414714976,2,2,NA,NA
"49","1285",0.130871031871687,0.188806988677305,2,2,0.130871031871687,0.188806988677305,2,2,0.999999999999999,0.224599483204134
"49","1343",0.08568063707707,0.123611030211296,2,3,0.08568063707707,0.123611030211296,2,2,NA,NA
"49","1460",0.172232828190976,0.248479447109402,2,4,0.172209599909906,0.248445935783494,2,2,NA,NA
"49","1463",0.0130845776945004,0.018877055351982,2,2,0.0130845776945004,0.018877055351982,2,2,1,0.0146428571428572
"49","1467",0.0126663887751471,0.0182737362718763,2,3,0.00265884206628065,0.00383589826353006,2,2,NA,NA
"49","1487",0.0811606600701828,0.117090081798528,2,4,0.0811606600701828,0.117090081798528,2,2,NA,NA
"49","1491",0.110320690030385,0.159159112414285,2,2,0.110320690030385,0.159159112414285,2,2,1,0.176107382550336
"49","1493",0.0841549146678804,0.121409878057785,2,2,0.0841549146678804,0.121409878057785,2,2,0.999999999999999,0.122240740740741
"49","1516",0.0619340648958692,0.0893519682873658,2,3,0.00138038002042673,0.00199146741001184,2,2,NA,NA
"49","1536",0.0811606600701828,0.117090081798528,2,2,0.0811606600701828,0.117090081798528,2,2,1,0.11661231884058
"49","1616",0.0130845776945004,0.018877055351982,2,2,0.0130845776945004,0.018877055351982,2,2,1,0.0146428571428572
"49","1766",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,1,0.0136666666666667
"49","1795",0.103891026356788,0.149883068517803,2,3,0.103891026356788,0.149883068517803,2,2,NA,NA
"49","1954",0.0819022245343634,0.1181599331735,2,2,0.0819022245343634,0.1181599331735,2,2,0.999999999999999,0.11799635701275
"49","2068",0.0240429327087999,0.0346866197874126,2,2,0.0240429327087999,0.0346866197874126,2,2,1,0.0280094228504123
"49","2112",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,1,0.0136666666666667
"49","2128",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,1,0.0136666666666667
"49","2131",0.0826484159887505,0.119236459884298,2,2,0.0826484159887505,0.119236459884298,2,2,1,0.119395604395604
"49","2170",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,0.999999999999996,0.0136666666666666
"49","2179",0.118120400036089,0.170411715359886,2,3,0.118120400036089,0.170411715359886,2,2,NA,NA
"49","2212",0.054734406777918,0.0789650572245015,2,2,0.054734406777918,0.0789650572245015,2,2,0.999999999999999,0.0713839285714284
"49","2238",0.0713123789016075,0.102882015395344,2,3,0.0665637266762867,0.0960311583789672,2,2,NA,NA
"49","2240",0.0849153421202874,0.122506942972328,2,2,0.0849153421202874,0.122506942972328,2,2,1,0.123687150837989
"49","2260",0.0222209509477094,0.0320580557360973,2,3,0.00113230178287489,0.00163356616694334,2,2,NA,NA
"49","2262",0.0418203929042882,0.0603340734510445,2,3,0.00113230178287489,0.00163356616694334,2,2,NA,NA
"49","2417",0.0151976606243033,0.0219255896157959,2,3,0.0135042286905611,0.0194824837629029,2,2,NA,NA
"49","2429",0.0126663887751471,0.0182737362718763,2,2,0.0126663887751471,0.0182737362718763,2,2,1,0.0141531823085222
"49","2440",0.0122075967824737,0.0176118393392469,2,4,0.00514062917484839,0.0074163602176029,2,2,NA,NA
"49","2441",0.0126663887751471,0.0182737362718763,2,3,0.0114204933098515,0.0164762890626283,2,2,NA,NA
"49","2482",0.00977916340663281,0.014108350550792,2,3,0.00304352919551145,0.00439088447716515,2,2,NA,NA
"49","2492",0.3673921631142,0.530034851786326,2,4,0.3673921631142,0.530034851786326,2,2,NA,NA
"49","2540",0.0826484159887505,0.119236459884298,2,4,0.0826484159887505,0.119236459884298,2,2,NA,NA
"49","2546",0.0804236652676624,0.116026823051771,2,2,0.0804236652676624,0.116026823051771,2,2,0.999999999999999,0.115243243243243
"49","2558",0.0170002147285997,0.0245261254829983,2,3,0.00624380702606934,0.00900790943277791,2,2,NA,NA
"49","2687",0.0833992928533932,0.120319746213237,2,2,0.0833992928533932,0.120319746213237,2,2,0.999999999999999,0.120810313075506
"49","2691",0.110320690030385,0.159159112414285,2,2,0.110320690030385,0.159159112414285,2,2,1,0.176107382550336
"49","2711",0.0885211825400903,0.127709071064215,2,3,0.0841549146678804,0.121409878057785,2,2,NA,NA
"49","2722",0.0122496517629447,0.0176725118510171,2,2,0.0122496517629447,0.0176725118510171,2,2,1,0.0136666666666667
"49","2743",0.0804236652676624,0.116026823051771,2,2,0.0804236652676624,0.116026823051771,2,2,0.999999999999999,0.115243243243243
"49","2756",0.0820299916656576,0.118344262180207,2,4,0.0816322036502858,0.117770375383105,2,2,NA,NA
"49","2783",0.0672199013023491,0.0969778182579446,2,3,0.0672199013023491,0.0969778182579446,2,2,NA,NA
"49","2822",0.0841549146678804,0.121409878057785,2,2,0.0841549146678804,0.121409878057785,2,2,0.999999999999999,0.122240740740741
"49","2859",0.0698811648100539,0.100817209923009,2,5,0.0698811648100539,0.100817209923009,2,2,NA,NA
"49","2860",0.0326026219530761,0.0470356410116805,2,3,0.0311329194961516,0.0449153085654932,2,2,NA,NA
"49","2870",0.0483843677162088,0.0698038873607225,2,3,0.000376248718955328,0.000542812160977677,2,2,NA,NA
"49","2874",0.0659111283863959,0.0950896580624492,2,2,0.0659111283863959,0.0950896580624492,2,2,1,0.0895631067961164
"49","2877",0.015624778360209,0.0225417902552627,2,3,0.0143479581295772,0.0206997280404235,2,2,NA,NA
"49","3008",0.110320690030385,0.159159112414285,2,2,0.110320690030385,0.159159112414285,2,2,1,0.176107382550336
"49","3017",0.108447997756396,0.15645738855749,2,4,0.108447997756396,0.15645738855749,2,2,NA,NA
"49","3035",0.110320690030385,0.159159112414285,2,2,0.110320690030385,0.159159112414285,2,2,1,0.176107382550336
"49","3050",0.00680138491799512,0.00981232429236855,2,4,0.00516383222122987,0.00744983513755098,2,2,NA,NA
"49","3073",0.110320690030385,0.159159112414285,2,2,0.110320690030385,0.159159112414285,2,2,1,0.176107382550336
"49","3118",0.0732931648345664,0.105739685437886,2,3,0.0732931648345664,0.105739685437886,2,2,NA,NA
"49","3122",0.0877818527611862,0.126642443658608,2,3,0.0833992928533932,0.120319746213237,2,2,NA,NA
"49","3136",0.121182224985199,0.174828995030037,2,5,0.121182224985199,0.174828995030037,2,2,NA,NA
"49","3163",0.114156724975186,0.164693341005826,2,3,0.114156724975186,0.164693341005826,2,2,NA,NA
